,ghi,dni,dhi
2020-05-22 05:15:00-06:00,0.0,0.0,0.0
2020-05-22 05:20:00-06:00,0.0,0.0,0.0
2020-05-22 05:25:00-06:00,0.0,0.0,0.0
2020-05-22 05:30:00-06:00,0.0,0.0,0.0
2020-05-22 05:35:00-06:00,0.0,0.0,0.0
2020-05-22 05:40:00-06:00,0.0,0.0,0.0
2020-05-22 05:45:00-06:00,0.0,0.0,0.0
2020-05-22 05:50:00-06:00,0.0,0.0,0.0
2020-05-22 05:55:00-06:00,0.0,0.0,0.0
2020-05-22 06:00:00-06:00,0.018064833716962176,0.0,0.018064833716962176
2020-05-22 06:05:00-06:00,0.47677172853567834,0.0,0.47677172853567834
2020-05-22 06:10:00-06:00,2.1276274707474028,0.0,2.1276274707474028
2020-05-22 06:15:00-06:00,5.686494734239437,0.0,5.686494734239437
2020-05-22 06:20:00-06:00,11.447320632274591,0.0,11.447320632274591
2020-05-22 06:25:00-06:00,19.332548126131773,0.0,19.332548126131773
2020-05-22 06:30:00-06:00,29.084086175713363,0.0,29.084086175713363
2020-05-22 06:35:00-06:00,40.40016385615744,43.635459739013335,35.71953328879229
2020-05-22 06:40:00-06:00,52.99958103584105,87.96402112549227,42.10054500164815
2020-05-22 06:45:00-06:00,66.642720671792,133.1807791023442,47.920613286559174
2020-05-22 06:50:00-06:00,81.13314782438633,178.46371678437689,53.064612948049685
2020-05-22 06:55:00-06:00,96.31221704364255,222.73585943374673,57.5558553261441
2020-05-22 07:00:00-06:00,112.0521389939321,265.17277097888996,61.47387066304097
2020-05-22 07:05:00-06:00,128.24956973705864,305.270664478887,64.91278308072522
2020-05-22 07:10:00-06:00,144.82025560104648,342.7814994315126,67.9635717392054
2020-05-22 07:15:00-06:00,161.69482295632918,377.63171283253956,70.70784520295237
2020-05-22 07:20:00-06:00,178.81548524515023,409.85713635877033,73.21651228185213
2020-05-22 07:25:00-06:00,196.13354653186565,439.5578536420642,75.55031114967557
2020-05-22 07:30:00-06:00,213.6074567756051,466.86873166179623,77.76089659900106
2020-05-22 07:35:00-06:00,231.2013495421951,491.94094135085817,79.89199848617653
2020-05-22 07:40:00-06:00,248.8838957947251,514.9305956457499,81.98047586878656
2020-05-22 07:45:00-06:00,266.6274140653776,535.9919584353622,84.05723171190843
2020-05-22 07:50:00-06:00,284.4071991742494,555.2735542390636,86.14799721277402
2020-05-22 07:55:00-06:00,302.2009636933669,572.7860889748205,88.3225163425954
2020-05-22 08:00:00-06:00,319.9884311794412,591.8293342379723,89.36995126088419
2020-05-22 08:05:00-06:00,337.7509788832607,610.7863233397493,89.86264084764451
2020-05-22 08:10:00-06:00,355.471386569273,628.2806942204088,90.37823606655695
2020-05-22 08:15:00-06:00,373.1336002616969,643.9014657654312,91.16127491751098
2020-05-22 08:20:00-06:00,390.7225733611858,657.6769428568809,92.28359931424711
2020-05-22 08:25:00-06:00,408.22411688459704,669.7974549754025,93.7391950540931
2020-05-22 08:30:00-06:00,425.6247760858418,680.4864316571434,95.49385594255938
2020-05-22 08:35:00-06:00,442.9117514403014,689.9490325864577,97.50836279583052
2020-05-22 08:40:00-06:00,460.072801445837,698.3571655680971,99.74771886549996
2020-05-22 08:45:00-06:00,477.0961962799521,705.8496512118357,102.1837266445898
2020-05-22 08:50:00-06:00,493.9706456198623,712.5374541308576,104.79473211440035
2020-05-22 08:55:00-06:00,510.68527220642926,718.5097382445146,107.56440710691254
